source_prefix	source_identifier	source_name	relation	target_prefix	target_identifier	target_name
reactome	R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	BFO:0000050	wikipathways	WP3845	Canonical  and Non-canonical Notch signaling
reactome	R-HSA-9013694	Signaling by NOTCH4	BFO:0000050	wikipathways	WP3845	Canonical  and Non-canonical Notch signaling
reactome	R-HSA-9020558	Interleukin-2 signaling	BFO:0000050	decopath	DC2-3-1-2	IL-2 signaling pathway
reactome	R-HSA-9020933	Interleukin-23 signaling	BFO:0000050	kegg.pathway	hsa04630	Jak-STAT signaling pathway - Homo sapiens (human)
reactome	R-HSA-9020958	Interleukin-21 signaling	BFO:0000050	kegg.pathway	hsa04630	Jak-STAT signaling pathway - Homo sapiens (human)
reactome	R-HSA-917729	Endosomal Sorting Complex Required For Transport (ESCRT)	BFO:0000050	kegg.pathway	hsa04144	Endocytosis - Homo sapiens (human)
reactome	R-HSA-947581	 Molybdenum cofactor biosynthesis (Homo sapiens)	BFO:0000050	decopath	DC1-5-7	 Molybdenum cofactor biosynthesis
reactome	R-HSA-947581	Molybdenum cofactor biosynthesis	BFO:0000050	kegg.pathway	hsa00790	Folate biosynthesis - Homo sapiens (human)
reactome	R-HSA-9612973	Autophagy	BFO:0000050	decopath	DC2-2	Innate immune system
reactome	R-HSA-964739	N-glycan trimming and elongation in the cis-Golgi	BFO:0000050	kegg.pathway	hsa00510	N-Glycan biosynthesis - Homo sapiens (human)
reactome	R-HSA-964975	Vitamins B6 activation to pyridoxal phosphate	BFO:0000050	kegg.pathway	hsa00750	Vitamin B6 metabolism - Homo sapiens (human)
reactome	R-HSA-9675108	Nervous system development	BFO:0000050	decopath	DC8-2	Developmental biology and cell differentiation
reactome	R-HSA-975155	MyD88 dependent cascade initiated on endosome	BFO:0000050	wikipathways	WP3877	Simplified Depiction of MYD88 Distinct Input-Output Pathway
reactome	R-HSA-975576	N-glycan antennae elongation in the medial/trans-Golgi	BFO:0000050	kegg.pathway	hsa00510	N-Glycan biosynthesis - Homo sapiens (human)
reactome	R-HSA-975577	N-Glycan antennae elongation	BFO:0000050	kegg.pathway	hsa00510	N-Glycan biosynthesis - Homo sapiens (human)
reactome	R-HSA-977068	Termination of O-glycan biosynthesis	BFO:0000050	kegg.pathway	hsa00514	Other types of O-glycan biosynthesis - Homo sapiens (human)
reactome	R-HSA-977068	Termination of O-glycan biosynthesis	BFO:0000050	kegg.pathway	hsa00515	Mannose type O-glycan biosynthesis - Homo sapiens (human)
reactome	R-HSA-977441	GABA A receptor activation	BFO:0000050	kegg.pathway	hsa04727	GABAergic synapse - Homo sapiens (human)
reactome	R-HSA-977441	GABA A receptor activation	BFO:0000050	wikipathways	WP4159	GABA receptor Signaling
reactome	R-HSA-977442	GABA A (rho) receptor activation	BFO:0000050	kegg.pathway	hsa04727	GABAergic synapse - Homo sapiens (human)
reactome	R-HSA-977443	GABA receptor activation	BFO:0000050	decopath	DC3-34	GABA receptor activation pathway
reactome	R-HSA-977443	GABA receptor activation	BFO:0000050	kegg.pathway	hsa04727	GABAergic synapse - Homo sapiens (human)
reactome	R-HSA-977444	GABA B receptor activation	BFO:0000050	kegg.pathway	hsa04727	GABAergic synapse - Homo sapiens (human)
reactome	R-HSA-977606	Regulation of Complement cascade	BFO:0000050	kegg.pathway	hsa04610	Complement and coagulation cascades - Homo sapiens (human)
reactome	R-HSA-977606	Regulation of Complement cascade	BFO:0000050	wikipathways	WP545	Complement Activation
reactome	R-HSA-977606	Regulation of Complement cascade	BFO:0000050	wikipathways	WP558	Complement and Coagulation Cascades
reactome	R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	BFO:0000050	kegg.pathway	hsa03050	Proteasome - Homo sapiens (human)
reactome	R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	BFO:0000050	wikipathways	WP183	Proteasome Degradation
reactome	R-HSA-983169	Class I MHC mediated antigen processing & presentation	BFO:0000050	decopath	DC2-1-5	Antigen processing-Cross presentation 
reactome	R-HSA-983169	Class I MHC mediated antigen processing & presentation	BFO:0000050	kegg.pathway	hsa04612	Antigen processing and presentation - Homo sapiens (human)
reactome	R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	BFO:0000050	kegg.pathway	hsa04612	Antigen processing and presentation - Homo sapiens (human)
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	BFO:0000050	decopath	DC2-1-1	BCR Signaling Pathway 
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	skos:exactMatch	kegg.pathway	hsa04662	B cell receptor signaling pathway - Homo sapiens (human)
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	skos:exactMatch	pathbank	PW070885	BCR Signaling Pathway
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	skos:exactMatch	wikipathways	WP23	B Cell Receptor Signaling Pathway
wikipathways	WP100	Glutathione metabolism	BFO:0000050	decopath	DC1-1-16	Glutathione metabolism
wikipathways	WP100	Glutathione metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP100	Glutathione metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP100	Glutathione metabolism	skos:exactMatch	reactome	R-HSA-174403	Glutathione synthesis and recycling
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	decopath	DC1-1-1	Alanine, aspartate and glutamate metabolism
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	kegg.pathway	hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human)
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination)
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
wikipathways	WP106	Alanine and aspartate metabolism	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
wikipathways	WP107	Translation Factors	BFO:0000050	reactome	R-HSA-72613	Eukaryotic Translation Initiation
wikipathways	WP107	Translation Factors	BFO:0000050	reactome	R-HSA-72766	Translation
wikipathways	WP111	Electron Transport Chain	BFO:0000050	decopath	DC1-6-4	Electron transport chain
wikipathways	WP111	Electron Transport Chain	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP111	Electron Transport Chain	skos:exactMatch	reactome	R-HSA-611105	Respiratory electron transport
wikipathways	WP111	Electron Transport Chain	skos:exactMatch	reactome	R-HSA-611105	Respiratory electron transport
wikipathways	WP117	GPCRs, Other	BFO:0000050	reactome	R-HSA-372790	Signaling by GPCR
wikipathways	WP117	GPCRs, Other	BFO:0000050	reactome	R-HSA-372790	Signaling by GPCR
wikipathways	WP117	GPCRs, Other	BFO:0000050	reactome	R-HSA-388396	GPCR downstream signalling
wikipathways	WP117	GPCRs, Other	BFO:0000050	reactome	R-HSA-500792	GPCR ligand binding
wikipathways	WP127	IL-5 Signaling Pathway	BFO:0000050	reactome	R-HSA-1280215	Cytokine Signaling in Immune system
wikipathways	WP127	IL-5 Signaling Pathway	BFO:0000050	reactome	R-HSA-168249	Innate Immune System
wikipathways	WP127	IL-5 Signaling Pathway	BFO:0000050	reactome	R-HSA-168256	Immune System
wikipathways	WP127	IL-5 Signaling Pathway	BFO:0000050	reactome	R-HSA-449147	Signaling by Interleukins
wikipathways	WP129	Matrix Metalloproteinases	BFO:0000050	reactome	R-HSA-1474244	Extracellular matrix organization
wikipathways	WP129	Matrix Metalloproteinases	BFO:0000050	reactome	R-HSA-1474244	Extracellular matrix organization
wikipathways	WP134	Pentose Phosphate Pathway	BFO:0000050	decopath	DC1-2-1	Pentose phosphate pathway
wikipathways	WP134	Pentose Phosphate Pathway	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP134	Pentose Phosphate Pathway	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
wikipathways	WP134	Pentose Phosphate Pathway	skos:exactMatch	reactome	R-HSA-71336	Pentose phosphate pathway (hexose monophosphate shunt)
wikipathways	WP134	Pentose Phosphate Pathway	skos:exactMatch	reactome	R-HSA-71336	Pentose phosphate pathway (hexose monophosphate shunt)
wikipathways	WP136	Phase I biotransformations, non P450	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1403	AMP-activated Protein Kinase (AMPK) Signaling	BFO:0000050	decopath	DC3-16	AMP-activated protein kinase (AMPK) signaling pathway
wikipathways	WP1422	Sphingolipid Metabolism	BFO:0000050	decopath	DC1-3-3-5	Sphingolipid metabolism
wikipathways	WP1422	Sphingolipid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1422	Sphingolipid Metabolism	skos:exactMatch	reactome	R-HSA-428157	Sphingolipid metabolism
wikipathways	WP1422	Sphingolipid Metabolism	skos:exactMatch	reactome	R-HSA-428157	Sphingolipid metabolism
wikipathways	WP1423	Ganglio Sphingolipid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1423	Ganglio Sphingolipid Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1423	Ganglio Sphingolipid Metabolism	BFO:0000050	reactome	R-HSA-428157	Sphingolipid metabolism
wikipathways	WP1424	Globo Sphingolipid Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1424	Globo Sphingolipid Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1424	Globo Sphingolipid Metabolism	BFO:0000050	reactome	R-HSA-428157	Sphingolipid metabolism
wikipathways	WP1425	Bone Morphogenic Protein (BMP) Signalling and Regulation	BFO:0000050	decopath	DC3-18	Bone morphogenic protein (BMP) signaling pathway
wikipathways	WP1425	Bone Morphogenic Protein (BMP) Signalling and Regulation	skos:exactMatch	reactome	R-HSA-201451	Signaling by BMP
wikipathways	WP1425	Bone Morphogenic Protein (BMP) Signalling and Regulation	skos:exactMatch	reactome	R-HSA-201451	Signaling by BMP
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	decopath	DC1-3-3-2-1	Fatty acid beta oxidation
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	kegg.pathway	hsa01212	Fatty acid metabolism - Homo sapiens (human)
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
wikipathways	WP143	Fatty Acid Beta Oxidation	skos:exactMatch	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation
wikipathways	WP143	Fatty Acid Beta Oxidation	BFO:0000050	reactome	R-HSA-8978868	Fatty acid metabolism
wikipathways	WP1438	Influenza A virus infection	BFO:0000050	reactome	R-HSA-168254	Influenza Infection
wikipathways	WP1455	Serotonin Transporter Activity	BFO:0000050	reactome	R-HSA-380615	Serotonin clearance from the synaptic cleft
wikipathways	WP1471	Target Of Rapamycin (TOR) Signaling	BFO:0000050	decopath	DC3-4	PI3K-AKT-mTOR signaling pathway 
wikipathways	WP1471	Target Of Rapamycin (TOR) Signaling	skos:exactMatch	reactome	R-HSA-165159	mTOR signalling
wikipathways	WP1495	Glycine Metabolism	BFO:0000050	kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)
wikipathways	WP1531	Vitamin D Metabolism	BFO:0000050	decopath	DC1-5-4	Vitamin D metabolism
wikipathways	WP1531	Vitamin D Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1531	Vitamin D Metabolism	skos:exactMatch	reactome	R-HSA-196791	Vitamin D (calciferol) metabolism
wikipathways	WP1531	Vitamin D Metabolism	skos:exactMatch	reactome	R-HSA-196791	Vitamin D (calciferol) metabolism
wikipathways	WP1533	Vitamin B12 Metabolism	BFO:0000050	kegg.pathway	hsa04977	Vitamin digestion and absorption - Homo sapiens (human)
wikipathways	WP1533	Vitamin B12 Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1533	Vitamin B12 Metabolism	BFO:0000050	reactome	R-HSA-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism
wikipathways	WP1533	Vitamin B12 Metabolism	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors
wikipathways	WP1541	Energy Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1584	Type II diabetes mellitus	BFO:0000050	decopath	DC6-1	Type II diabetes mellitus
wikipathways	WP1600	Nicotine Metabolism	BFO:0000050	kegg.pathway	hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)
wikipathways	WP1600	Nicotine Metabolism	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP1600	Nicotine Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1600	Nicotine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1601	Fluoropyrimidine Activity	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1601	Fluoropyrimidine Activity	BFO:0000050	reactome	R-HSA-15869	Metabolism of nucleotides
wikipathways	WP1601	Fluoropyrimidine Activity	BFO:0000050	reactome	R-HSA-73621	Pyrimidine catabolism
wikipathways	WP1602	Nicotine Activity on Dopaminergic Neurons	BFO:0000050	kegg.pathway	hsa04728	Dopaminergic synapse - Homo sapiens (human)
wikipathways	WP1602	Nicotine Activity on Dopaminergic Neurons	BFO:0000050	kegg.pathway	hsa05033	Nicotine addiction - Homo sapiens (human)
wikipathways	WP1602	Nicotine Activity on Dopaminergic Neurons	BFO:0000050	reactome	R-HSA-112316	Neuronal System
wikipathways	WP1602	Nicotine Activity on Dopaminergic Neurons	BFO:0000050	reactome	R-HSA-390651	Dopamine receptors
wikipathways	WP1604	Codeine and Morphine Metabolism	BFO:0000050	kegg.pathway	hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
wikipathways	WP1604	Codeine and Morphine Metabolism	BFO:0000050	kegg.pathway	hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)
wikipathways	WP1604	Codeine and Morphine Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1604	Codeine and Morphine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-211979	Eicosanoids
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-2142753	Arachidonic acid metabolism
wikipathways	WP167	Eicosanoid Synthesis	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
wikipathways	WP170	Nuclear Receptors	BFO:0000050	reactome	R-HSA-383280	Nuclear Receptor transcription pathway
wikipathways	WP170	Nuclear Receptors	BFO:0000050	reactome	R-HSA-9006931	Signaling by Nuclear Receptors
wikipathways	WP176	Folate Metabolism	BFO:0000050	decopath	DC1-5-1	Folate metabolism
wikipathways	WP176	Folate Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP176	Folate Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP176	Folate Metabolism	BFO:0000050	reactome	R-HSA-196757	Metabolism of folate and pterines
wikipathways	WP176	Folate Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors
wikipathways	WP176	Folate Metabolism	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors
wikipathways	WP1772	Apoptosis Modulation and Signaling	BFO:0000050	kegg.pathway	hsa04210	Apoptosis - Homo sapiens (human)
wikipathways	WP1772	Apoptosis Modulation and Signaling	BFO:0000050	kegg.pathway	hsa04210	Apoptosis - Homo sapiens (human)
wikipathways	WP1772	Apoptosis Modulation and Signaling	BFO:0000050	kegg.pathway	hsa04210	Apoptosis - Homo sapiens (human)
wikipathways	WP1772	Apoptosis Modulation and Signaling	BFO:0000050	kegg.pathway	hsa04215	Apoptosis - multiple species - Homo sapiens (human)
wikipathways	WP1772	Apoptosis Modulation and Signaling	BFO:0000050	reactome	R-HSA-109581	Apoptosis
wikipathways	WP1772	Apoptosis Modulation and Signaling	BFO:0000050	wikipathways	WP254	Apoptosis
wikipathways	WP179	Cell Cycle	BFO:0000050	decopath	DC8-6	Cell cycle
wikipathways	WP179	Cell Cycle	skos:exactMatch	reactome	R-HSA-1640170	Cell Cycle
wikipathways	WP179	Cell Cycle	skos:exactMatch	reactome	R-HSA-1640170	Cell Cycle
wikipathways	WP183	Proteasome Degradation	BFO:0000050	decopath	DC1-6-10	Proteasome
wikipathways	WP183	Proteasome Degradation	BFO:0000050	reactome	R-HSA-211733	Regulation of activated PAK-2p34 by proteasome mediated degradation
wikipathways	WP186	Homologous recombination	BFO:0000050	decopath	DC7-1-3	Homologous recombination
wikipathways	WP186	Homologous recombination	BFO:0000050	kegg.pathway	hsa03420	Nucleotide excision repair - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	kegg.pathway	hsa00071	Fatty acid degradation - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	kegg.pathway	hsa01212	Fatty acid metabolism - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	kegg.pathway	hsa04146	Peroxisome - Homo sapiens (human)
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	reactome	R-HSA-390247	Beta-oxidation of very long chain fatty acids
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	reactome	R-HSA-390918	Peroxisomal lipid metabolism
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	BFO:0000050	reactome	R-HSA-8978868	Fatty acid metabolism
wikipathways	WP1946	Cori Cycle	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
wikipathways	WP1946	Cori Cycle	BFO:0000050	kegg.pathway	hsa01200	Carbon metabolism - Homo sapiens (human)
wikipathways	WP1946	Cori Cycle	BFO:0000050	reactome	R-HSA-1430728	Metabolism
wikipathways	WP1946	Cori Cycle	BFO:0000050	reactome	R-HSA-70326	Glucose metabolism
wikipathways	WP1946	Cori Cycle	BFO:0000050	reactome	R-HSA-71387	Metabolism of carbohydrates
wikipathways	WP195	IL-1 signaling pathway	BFO:0000050	decopath	DC2-3-1-1	IL-1 signaling pathway
wikipathways	WP195	IL-1 signaling pathway	skos:exactMatch	reactome	R-HSA-446652	Interleukin-1 family signaling
wikipathways	WP195	IL-1 signaling pathway	skos:exactMatch	reactome	R-HSA-446652	Interleukin-1 family signaling
wikipathways	WP197	Cholesterol Biosynthesis	BFO:0000050	decopath	DC1-3-2	Cholesterol biosynthesis
